timestamp,open,high,low,close,volume
2023-01-01 00:00:00,200.0,200.15078333339784,199.77816718943404,200.0,1295.6938216825358
2023-01-01 01:00:00,200.0,199.80897011258645,199.4380179521483,199.69320964052457,1259.1009813942937
2023-01-01 02:00:00,199.69320964052457,200.45952227670557,200.09456210006863,200.20979113250894,1083.8894039113347
2023-01-01 03:00:00,200.20979113250894,199.94282376578306,199.62863249568116,199.7602444424014,1197.2151890679645
2023-01-01 04:00:00,199.7602444424014,200.3539622389638,199.90312624231012,200.13614256713853,1223.0568630112132
2023-01-01 05:00:00,200.13614256713853,200.03718613764664,199.68422778310088,199.93190827130397,1305.3914414080084
2023-01-01 06:00:00,199.93190827130397,200.80830140676164,200.3002390930664,200.51787944848218,1224.7395704200242
2023-01-01 07:00:00,200.51787944848218,200.20859382261688,199.6365094773463,199.9330701471399,1170.7488968022944
2023-01-01 08:00:00,199.9330701471399,200.44486461136736,200.0201987334306,200.2200910312519,1190.7362650990274
2023-01-01 09:00:00,200.2200910312519,200.1069584507478,199.87629401530577,200.0035524823253,1227.6152187103623
2023-01-01 10:00:00,200.0035524823253,200.59122752232662,200.17837401545583,200.41563222753004,1162.1732031216397
2023-01-01 11:00:00,200.41563222753004,200.1308272092319,199.61465279724453,199.8350679016835,1181.3239920463816
2023-01-01 12:00:00,199.8350679016835,200.63549231173752,200.1811419449834,200.39922623998947,1223.9190779097685
2023-01-01 13:00:00,200.39922623998947,200.09755866669641,199.75619036738445,199.96536109443372,1208.5725653352144
2023-01-01 14:00:00,199.96536109443372,200.47889998442608,199.99896149278527,200.2867806346952,1196.332653249534
2023-01-01 15:00:00,200.2867806346952,200.24814382995623,199.8289650018222,199.95479628118753,1110.0466400647679
2023-01-01 16:00:00,199.95479628118753,200.72090333666526,200.39932224207695,200.51396170178194,1267.900865945371
2023-01-01 17:00:00,200.51396170178194,200.2221709931337,199.98642465365225,200.1172480875277,1230.3784427042403
2023-01-01 18:00:00,200.1172480875277,200.59364899596977,200.22069653713356,200.36969457911457,1265.6791868077444
2023-01-01 19:00:00,200.36969457911457,200.22456769491134,199.85173512483783,200.0703243887251,1171.6093032899923
2023-01-01 20:00:00,200.0703243887251,200.5008115396875,200.15855729949277,200.3810423493121,1175.3074570972276
2023-01-01 21:00:00,200.3810423493121,200.31220536428572,199.98510329984794,200.13162367533934,1163.9140688966418
2023-01-01 22:00:00,200.13162367533934,200.72854604743432,200.3189963280857,200.51684142794787,1201.5859109205885
2023-01-01 23:00:00,200.51684142794787,200.05382920824744,199.75400869408432,199.95042106463788,1274.8437662248864
2023-01-02 00:00:00,199.95042106463788,200.62974344356195,200.22731192857773,200.41793408183477,1164.3441798008093
2023-01-02 01:00:00,200.41793408183477,200.39118514150317,199.9282354531527,200.18894451213524,1208.3503039629015
2023-01-02 02:00:00,200.18894451213524,200.64992411587866,200.19680382528378,200.3911424392589,1167.1616990993523
2023-01-02 03:00:00,200.3911424392589,200.2653533356343,199.82897027308,200.08064337227123,1277.0827934330025
2023-01-02 04:00:00,200.08064337227123,200.6364106321228,200.29242431982786,200.4257205461888,1157.6810734015262
2023-01-02 05:00:00,200.4257205461888,200.16342253938151,199.70862720975546,199.9150206785701,1294.2597641288137
2023-01-02 06:00:00,199.9150206785701,200.78125206249862,200.23700193292962,200.50182288814224,1164.3139066605984
2023-01-02 07:00:00,200.50182288814224,200.32280293397756,200.01125270198958,200.14679601877282,1179.597225599363
2023-01-02 08:00:00,200.14679601877282,200.84179872985618,200.42848759696003,200.62147203069955,1181.3619348620048
2023-01-02 09:00:00,200.62147203069955,200.26243344844164,199.8016954045512,200.02351126775835,1056.691295500255
2023-01-02 10:00:00,200.02351126775835,200.6304320365968,200.3848229863409,200.52177790130835,1184.2478300084315
2023-01-02 11:00:00,200.52177790130835,200.32745418337126,199.81594896049174,200.06730208167403,1305.3268992306685
2023-01-02 12:00:00,200.06730208167403,200.47401806038843,200.18273277378609,200.29853202334536,1203.2991203226388
2023-01-02 13:00:00,200.29853202334536,200.2032937311562,199.67996284108594,199.96924594286747,1237.3579199331784
2023-01-02 14:00:00,199.96924594286747,200.72893561949132,200.34095850740673,200.53460280625035,1194.7083997330744
2023-01-02 15:00:00,200.53460280625035,200.4946684421163,200.0869759963049,200.25420061357798,1170.2975582986815
2023-01-02 16:00:00,200.25420061357798,201.0365029531344,200.66827535585472,200.79163675728725,1114.7198254106354
2023-01-02 17:00:00,200.79163675728725,200.45142148595235,200.12658795464148,200.31310728325505,1260.6279352166825
2023-01-02 18:00:00,200.31310728325505,200.89207187844465,200.4276762257092,200.65963703158735,1202.8607778512662
2023-01-02 19:00:00,200.65963703158735,200.5182320112787,200.1290698678738,200.24796732370228,1353.689278024776
2023-01-02 20:00:00,200.24796732370228,200.81220335130442,200.50383609216985,200.6650899112034,1134.7170117235103
2023-01-02 21:00:00,200.6650899112034,200.43110509115263,199.91226488061932,200.17946839717385,1209.440274169118
2023-01-02 22:00:00,200.17946839717385,200.81285579624458,200.35685456849387,200.58609077361353,1053.6556266632895
2023-01-02 23:00:00,200.58609077361353,200.6238855844344,200.19158577516833,200.33286037753987,1182.94703641903
2023-01-03 00:00:00,200.33286037753987,200.99429156160699,200.71006028699,200.84224224614863,1170.90414734867
2023-01-03 01:00:00,200.84224224614863,200.6105888029178,200.198836242146,200.47973324738618,1251.364703751735
2023-01-03 02:00:00,200.47973324738618,201.22739500652727,200.90756675920275,201.06497080347094,1205.7235690648731
2023-01-03 03:00:00,201.06497080347094,200.90315704619331,200.615665256774,200.75156529055374,1254.798955006148
2023-01-03 04:00:00,200.75156529055374,201.3081633547671,200.75680399896385,201.05679680267238,1280.0087424334865
2023-01-03 05:00:00,201.05679680267238,200.97001570517165,200.5615554788467,200.7233938444023,1154.9906887441314
2023-01-03 06:00:00,200.7233938444023,201.38625763095683,201.0273726132239,201.15232065078575,1141.3248454707907
2023-01-03 07:00:00,201.15232065078575,200.73764857759704,200.40202122875476,200.59437275470535,1334.6214978969465
2023-01-03 08:00:00,200.59437275470535,201.13724677224917,200.67801638872166,200.86488541076136,1301.2255408673186
2023-01-03 09:00:00,200.86488541076136,200.84432820289345,200.2676533965556,200.55301389172166,1247.0977168920306
2023-01-03 10:00:00,200.55301389172166,201.19200699260256,200.85884483948556,200.98568582898082,1225.228681298313
2023-01-03 11:00:00,200.98568582898082,200.83382667824208,200.48572485089034,200.6039521321162,1228.0309202680492
2023-01-03 12:00:00,200.6039521321162,201.18301970682262,200.86428555283717,200.9828812870185,1228.6923507186716
2023-01-03 13:00:00,200.9828812870185,200.61129912520045,200.17373008901546,200.45458758217993,1170.8241836135364
2023-01-03 14:00:00,200.45458758217993,201.1813684239838,200.83426506759227,201.02413890318448,1129.7989680369158
2023-01-03 15:00:00,201.02413890318448,200.7943002213035,200.5014948111255,200.63161611675653,1222.396613547346
2023-01-03 16:00:00,200.63161611675653,201.2447268357683,200.8877908152596,201.10655683493545,1071.6597745153354
2023-01-03 17:00:00,201.10655683493545,200.86651807705033,200.37860867939432,200.58613335052448,1269.0691874123472
2023-01-03 18:00:00,200.58613335052448,201.26515954148869,200.85379856512955,200.99347991467934,1056.0642052345602
2023-01-03 19:00:00,200.99347991467934,200.86808122336163,200.45514572321258,200.67575335109785,1145.0778160898285
2023-01-03 20:00:00,200.67575335109785,201.3044374726988,200.9629409433234,201.13098719018677,1200.1098344160814
2023-01-03 21:00:00,201.13098719018677,200.9847592213738,200.54926939651818,200.69694355006436,1137.7798307939897
2023-01-03 22:00:00,200.69694355006436,201.40204337180677,201.05548855578039,201.2575686779602,1208.159375586723
2023-01-03 23:00:00,201.2575686779602,201.2473142551456,200.87827601094898,201.03660586325225,1233.839404981817
2023-01-04 00:00:00,201.03660586325225,201.71155804921406,201.4562304337534,201.60065841810564,1209.145741534094
2023-01-04 01:00:00,201.60065841810564,201.32512604624299,200.91094112517956,201.1868856068395,1195.990666486247
2023-01-04 02:00:00,201.1868856068395,201.6139614399314,201.2620035379448,201.39315605325947,1324.2010501280565
2023-01-04 03:00:00,201.39315605325947,201.28771191232119,200.8991571862954,201.05527518175236,1130.3513190783285
2023-01-04 04:00:00,201.05527518175236,201.76120777103714,201.36778093133253,201.5450086073025,1236.5913970335735
2023-01-04 05:00:00,201.5450086073025,201.42355565532802,200.99490771006816,201.14963537212816,1210.835189559828
2023-01-04 06:00:00,201.14963537212816,202.0403800312691,201.599556858589,201.74169898710457,1198.7258033680098
2023-01-04 07:00:00,201.74169898710457,201.62542732600272,201.11842573816122,201.37265495757214,1273.4341293699256
2023-01-04 08:00:00,201.37265495757214,201.8963274062513,201.5375058176778,201.70330904942253,1163.9988758271738
2023-01-04 09:00:00,201.70330904942253,201.4414272095415,201.05213768411082,201.1746402756507,1215.963350113996
2023-01-04 10:00:00,201.1746402756507,201.71788043422708,201.38562392290257,201.5938029553939,1158.9295601329716
2023-01-04 11:00:00,201.5938029553939,201.35752646305806,200.9957746243216,201.12087232376888,1167.1791919046257
2023-01-04 12:00:00,201.12087232376888,201.84682081647503,201.47164933749616,201.64315325898434,1098.2517569270385
2023-01-04 13:00:00,201.64315325898434,201.31019541778525,200.89821688807965,201.1745822405341,1234.0306421650594
2023-01-04 14:00:00,201.1745822405341,201.8381319618976,201.36971299942033,201.54354523844157,1187.64030080774
2023-01-04 15:00:00,201.54354523844157,201.4613141432396,201.0671248644262,201.29362665928386,1172.4956145331905
2023-01-04 16:00:00,201.29362665928386,201.94881060710506,201.52280081871064,201.72572592591237,1262.6994603790708
2023-01-04 17:00:00,201.72572592591237,201.44247144272566,201.03920762606506,201.16675259522066,1342.6996176106686
2023-01-04 18:00:00,201.16675259522066,201.73564733461097,201.30449564626986,201.534309565828,1276.8843008596161
2023-01-04 19:00:00,201.534309565828,201.09304704192616,200.69881247250413,200.97001947189088,1160.973262105379
2023-01-04 20:00:00,200.97001947189088,201.63517841667328,201.25278810499475,201.37143059980383,1124.010085139482
2023-01-04 21:00:00,201.37143059980383,201.09373672823858,200.67235795700086,200.92309397482683,1128.9992743533983
2023-01-04 22:00:00,200.92309397482683,201.75290273902746,201.2182471089453,201.4562893652491,1121.5844492530834
2023-01-04 23:00:00,201.4562893652491,201.3072156106817,200.75711840639337,201.0304505213928,1415.7882627553622
2023-01-05 00:00:00,201.0304505213928,201.53752812378082,201.14601987068434,201.26683825711103,1105.0065019579174
2023-01-05 01:00:00,201.26683825711103,200.84569713229845,200.51330742091153,200.67444649679086,1185.0899722902811
2023-01-05 02:00:00,200.67444649679086,201.22421217311782,200.73392792011074,200.972786217556,1063.3490702546126
2023-01-05 03:00:00,200.972786217556,200.78584989870424,200.38418049032657,200.4885840861039,1202.634673225156
2023-01-05 04:00:00,200.4885840861039,201.09589378394128,200.64381432600493,200.89062946155101,1318.4223234718352
2023-01-05 05:00:00,200.89062946155101,200.69326683781497,200.2275246910237,200.49912040682392,1145.3342280900674
2023-01-05 06:00:00,200.49912040682392,200.89962989856508,200.60603592389532,200.79669673437067,1329.443122664414
2023-01-05 07:00:00,200.79669673437067,200.54787718183763,200.1209704474053,200.30783642809064,1068.702234045033
2023-01-05 08:00:00,200.30783642809064,200.8246472477434,200.39725794160915,200.55295173402303,1157.6009315437864
2023-01-05 09:00:00,200.55295173402303,200.1062618474948,199.85576003627742,199.95677041027844,1321.8396562478852
2023-01-05 10:00:00,199.95677041027844,200.65792474054425,200.35765912178803,200.49491982512131,1125.7611706821172
2023-01-05 11:00:00,200.49491982512131,200.28125165338423,199.7851434254345,200.081116249119,1171.5563470944785
2023-01-05 12:00:00,200.081116249119,200.5653534630145,200.17748021611794,200.4509374315422,1257.4358434021133
2023-01-05 13:00:00,200.4509374315422,200.254280073778,199.98305065080845,200.13635157855825,1240.08713150603
2023-01-05 14:00:00,200.13635157855825,200.72121031871217,200.24423839551034,200.53698816693455,1284.168054532291
2023-01-05 15:00:00,200.53698816693455,200.13746497266558,199.81167865893423,199.9852211821249,1145.5474058725852
2023-01-05 16:00:00,199.9852211821249,200.47643120291173,200.13570666745494,200.29522374240517,1304.9737702906818
2023-01-05 17:00:00,200.29522374240517,200.08588601850388,199.76444723179392,199.8950087588839,1240.7256976978417
